"category","reason","user_txId","user_timestamp","user_asset","user_quantity","user_type","exchange_txId","exchange_timestamp","exchange_asset","exchange_quantity","exchange_type"
"Unmatched (User only)","No matching transaction found in exchange file","USR-349","2024-08-19T15:52:23.000Z","LINK",43.1145,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-196","2024-08-19T22:06:04.000Z","BTC",1.45311,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-258","2024-08-19T23:29:04.000Z","UNI",13.4164,"AIRDROP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-279","2024-08-21T10:21:25.000Z","AVAX",22.7416,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-116","2024-08-21T17:13:21.000Z","UNI",49.6395,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-355","2024-08-25T11:08:16.000Z","BTC",1.3287,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-392","2024-08-25T11:37:35.000Z","SOL",32.0273,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-031","2024-08-25T19:16:24.000Z","AVAX",9.1449,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-405","2024-08-25T20:51:17.000Z","ADA",4437.72,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-268","2024-08-26T11:49:32.000Z","XRP",3879.7,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-134","2024-08-26T19:34:26.000Z","MATIC",446.2,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-068","2024-08-27T10:53:19.000Z","BTC",0.80725,"EARN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-312","2024-08-27T17:28:31.000Z","UNI",31.5106,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-092","2024-08-28T23:18:20.000Z","MATIC",1817.83,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-016","2024-08-30T09:02:13.000Z","DOT",43.8396,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-335","2024-08-30T10:05:48.000Z","AVAX",44.6898,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-298","2024-08-31T16:30:15.000Z","XRP",4211.66,"REFERRAL_BONUS","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-077","2024-08-31T20:26:23.000Z","SOL",48.5843,"REFERRAL_BONUS","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-393","2024-08-31T22:50:59.000Z","UNI",9.082,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-508","2024-09-01T04:55:46.000Z","LINK",22.7161,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-344","2024-09-01T18:30:05.000Z","XRP",3648.51,"EARN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-373","2024-09-02T22:12:25.000Z","MATIC",1700.53,"EARN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-512","2024-09-03T13:37:56.000Z","XRP",4228.4,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-363","2024-09-05T10:51:57.000Z","ETH",3.8075,"REFERRAL_BONUS","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-135","2024-09-06T00:56:51.000Z","XRP",3572.45,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-334","2024-09-06T19:08:15.000Z","AVAX",32.9305,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-169","2024-09-07T17:31:13.000Z","ADA",1601.74,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-453","2024-09-07T18:50:22.000Z","XRP",2114.93,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-418","2024-09-09T02:24:25.000Z","DOT",18.343,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-333","2024-09-09T04:25:32.000Z","XRP",4987.41,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-015","2024-09-10T00:28:32.000Z","UNI",25.2812,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-233","2024-09-10T16:23:45.000Z","SOL",24.098,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-452","2024-09-11T06:58:42.000Z","XRP",1535.84,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-428","2024-09-12T01:07:51.000Z","LINK",32.2691,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-254","2024-09-12T05:31:23.000Z","LINK",45.4872,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-208","2024-09-12T21:16:14.000Z","ADA",579.92,"SWAP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-375","2024-09-13T23:29:17.000Z","ADA",924.26,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-111","2024-09-14T02:59:18.000Z","XRP",1097.01,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-034","2024-09-14T08:36:52.000Z","MATIC",2619.54,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-026","2024-09-14T23:55:01.000Z","ETH",13.3555,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-480","2024-09-18T09:23:02.000Z","AVAX",46.9602,"SWAP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-145","2024-09-20T06:17:10.000Z","BTC",0.64529,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-422","2024-09-20T19:17:29.000Z","AVAX",24.3627,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-340","2024-09-23T01:01:55.000Z","LINK",44.5068,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-119","2024-09-23T03:46:13.000Z","SOL",5.5176,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-079","2024-09-23T19:23:21.000Z","DOT",32.3634,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-251","2024-09-23T23:51:39.000Z","LINK",48.0342,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-478","2024-09-24T04:44:16.000Z","MATIC",2493.88,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-155","2024-09-25T00:54:28.000Z","SOL",22.9141,"SWAP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-462","2024-09-25T05:01:48.000Z","LINK",11.1336,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-291","2024-09-25T08:25:30.000Z","MATIC",1780.77,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-501","2024-09-25T16:19:07.000Z","MATIC",2884.07,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-391","2024-09-26T06:14:50.000Z","XRP",2110.3,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-093","2024-09-26T16:29:53.000Z","ADA",1623.04,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-010","2024-09-26T17:07:08.000Z","ADA",138.68,"SWAP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-343","2024-09-27T07:20:46.000Z","MATIC",4804.88,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-229","2024-09-28T08:40:30.000Z","LINK",2.155,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-185","2024-09-29T09:52:40.000Z","ETH",4.351,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-382","2024-09-29T17:33:36.000Z","AVAX",45.3682,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-106","2024-09-30T16:17:50.000Z","AVAX",44.0894,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-311","2024-10-01T01:04:16.000Z","BTC",0.13545,"EARN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-299","2024-10-01T06:33:26.000Z","SOL",28.592,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-390","2024-10-01T20:18:21.000Z","BTC",0.20273,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-273","2024-10-02T01:19:09.000Z","ETH",6.7465,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-067","2024-10-02T23:47:01.000Z","SOL",8.1303,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-043","2024-10-05T09:47:50.000Z","AVAX",16.6654,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-327","2024-10-06T03:17:56.000Z","MATIC",1533.69,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-209","2024-10-06T03:48:07.000Z","UNI",35.0956,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-272","2024-10-06T08:44:15.000Z","XRP",1654.17,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-477","2024-10-07T19:48:02.000Z","LINK",6.882,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-516","2024-10-07T22:56:44.000Z","XRP",3958.87,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-033","2024-10-08T11:03:30.000Z","MATIC",111.18,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-483","2024-10-09T00:21:30.000Z","UNI",42.2171,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-510","2024-10-09T13:32:35.000Z","LINK",40.4658,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-368","2024-10-09T22:12:44.000Z","XRP",561.27,"EARN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-446","2024-10-10T08:05:44.000Z","AVAX",14.5028,"AIRDROP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-302","2024-10-11T19:50:43.000Z","AVAX",45.2573,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-342","2024-10-12T08:38:50.000Z","AVAX",22.7563,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-357","2024-10-12T13:17:50.000Z","DOT",23.1093,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-518","2024-10-12T14:51:12.000Z","ETH",12.5988,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-103","2024-10-13T04:16:11.000Z","AVAX",8.0452,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-486","2024-10-13T21:46:44.000Z","ETH",7.4641,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-347","2024-10-14T08:40:25.000Z","XRP",120.3,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-445","2024-10-15T08:32:19.000Z","LINK",4.4712,"AIRDROP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-171","2024-10-16T06:25:14.000Z","SOL",42.7252,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-399","2024-10-17T12:21:11.000Z","AVAX",29.6761,"EARN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-147","2024-10-18T04:12:40.000Z","XRP",1278.88,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-352","2024-10-19T14:08:09.000Z","Ethereum",5.9872,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-064","2024-10-20T15:06:50.000Z","AVAX",41.5162,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-009","2024-10-21T07:19:55.000Z","LINK",10.0508,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-325","2024-10-21T09:28:32.000Z","BTC",2.04277,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-102","2024-10-21T10:40:19.000Z","BTC",2.12011,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-374","2024-10-22T16:56:11.000Z","ETH",12.8016,"AIRDROP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-420","2024-10-22T20:58:14.000Z","UNI",43.5695,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-257","2024-10-23T11:31:32.000Z","XRP",802.19,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-472","2024-10-23T18:57:00.000Z","ADA",2549.3,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-007","2024-10-24T06:30:17.000Z","BTC",0.52425,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-458","2024-10-24T08:25:17.000Z","LINK",31.9834,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-124","2024-10-24T19:19:20.000Z","UNI",4.9761,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-485","2024-10-25T15:16:28.000Z","UNI",47.5119,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-274","2024-10-25T17:42:18.000Z","LINK",30.6424,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-350","2024-10-26T13:20:53.000Z","SOL",41.8969,"EARN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-232","2024-10-27T21:34:22.000Z","BTC",0.65713,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-166","2024-10-28T06:08:27.000Z","XRP",1807.79,"AIRDROP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-150","2024-10-29T21:13:58.000Z","ADA",1053.69,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-023","2024-10-30T02:42:39.000Z","ETH",12.5301,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-226","2024-10-30T08:15:47.000Z","ETH",4.5129,"SWAP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-471","2024-10-30T14:36:12.000Z","XRP",4746.52,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-469","2024-10-31T05:13:28.000Z","ETH",0.6588,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-136","2024-10-31T20:01:53.000Z","BTC",1.64255,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-265","2024-11-01T23:37:29.000Z","UNI",29.7309,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-001","2024-11-02T10:32:06.000Z","ETH",3.3577,"EARN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-062","2024-11-02T10:43:54.000Z","XRP",3480.03,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-316","2024-11-02T16:57:01.000Z","UNI",12.9768,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-430","2024-11-02T21:30:29.000Z","AVAX",15.2737,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-451","2024-11-03T15:42:02.000Z","AVAX",28.0081,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-109","2024-11-04T05:06:10.000Z","ADA",2606.04,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-488","2024-11-04T05:47:32.000Z","UNI",4.907,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-080","2024-11-04T19:37:06.000Z","AVAX",35.8717,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-416","2024-11-04T22:04:43.000Z","DOT",37.6691,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-438","2024-11-06T21:35:24.000Z","XRP",4849.55,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-210","2024-11-07T11:02:49.000Z","ADA",3295.96,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-505","2024-11-07T12:35:30.000Z","ETH",8.6771,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-075","2024-11-08T03:47:39.000Z","XRP",172.29,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-142","2024-11-08T04:57:50.000Z","LINK",5.4126,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-362","2024-11-08T07:22:01.000Z","UNI",6.5824,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-159","2024-11-08T15:38:22.000Z","SOL",48.9657,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-504","2024-11-08T20:26:37.000Z","ADA",1472.41,"SWAP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-520","2024-11-09T07:59:17.000Z","ADA",3019.12,"SWAP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-379","2024-11-09T19:45:06.000Z","BTC",0.84496,"SWAP","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-183","2024-11-10T00:08:38.000Z","XRP",442.09,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-365","2024-11-12T00:51:11.000Z","ETH",0.9452,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-042","2024-11-13T12:09:29.000Z","AVAX",47.5227,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-190","2024-11-13T18:19:43.000Z","ETH",2.7322,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-205","2024-11-14T11:05:48.000Z","UNI",12.0154,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-211","2024-11-15T14:50:32.000Z","MATIC",2812.2,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-046","2024-11-16T14:24:05.000Z","ADA",978.34,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-040","2024-11-17T03:01:39.000Z","BTC",1.03143,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-182","2024-11-18T02:29:52.000Z","LINK",21.9116,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-078","2024-11-18T05:29:50.000Z","ADA",4331.51,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-293","2024-11-20T04:48:54.000Z","UNI",30.8381,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-378","2024-11-20T08:46:34.000Z","DOT",3.2433,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-450","2024-11-20T11:53:52.000Z","DOT",14.5442,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-475","2024-11-20T13:21:38.000Z","SOL",22.0393,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-089","2024-11-20T13:25:07.000Z","LINK",7.2085,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-047","2024-11-21T14:45:03.000Z","MATIC",583.44,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-059","2024-11-22T08:36:20.000Z","SOL",49.1783,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-332","2024-11-22T14:01:10.000Z","SOL",23.7961,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-095","2024-11-22T15:23:35.000Z","ADA",3939.02,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-503","2024-11-22T17:54:49.000Z","XRP",1848.5,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-429","2024-11-23T08:09:00.000Z","MATIC",2456.43,"TRANSFER_IN","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-284","2024-11-23T21:12:55.000Z","XRP",1647.97,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-287","2024-11-25T15:02:59.000Z","UNI",46.7012,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-098","2024-11-26T07:43:38.000Z","XRP",3681.05,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-204","2024-11-29T03:13:40.000Z","BTC",1.26539,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-253","2024-12-01T08:53:59.000Z","SOL",10.4172,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-175","2024-12-02T00:18:40.000Z","SOL",1.5257,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-262","2024-12-03T03:13:41.000Z","ADA",3800.99,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-167","2024-12-03T13:44:52.000Z","ETH",4.305,"TRANSFER_OUT","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-498","2024-12-03T20:06:26.000Z","ADA",1275.69,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-227","2024-12-04T03:59:52.000Z","MATIC",1772.25,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-427","2024-12-04T22:42:22.000Z","AVAX",36.9117,"BUY","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-149","2024-12-05T07:32:58.000Z","ADA",2520.05,"REFERRAL_BONUS","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-057","2024-12-07T03:40:50.000Z","DOT",33.7447,"REFERRAL_BONUS","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-271","2024-12-09T02:56:51.000Z","MATIC",2281.88,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-491","2024-12-09T23:00:13.000Z","DOT",22.1836,"SELL","N/A","N/A","N/A","N/A","N/A"
"Unmatched (User only)","No matching transaction found in exchange file","USR-376","2024-12-10T03:47:38.000Z","DOT",44.8334,"BUY","N/A","N/A","N/A","N/A","N/A"
